Index	Coor1	Coor2	U1	U2	U3
249     -4.0000000E+04 -6.2223528E+06 -1.3417456E-03 -1.8224349E-01 -8.1032872E-03
250      4.0000000E+04 -6.2223528E+06  1.3417369E-03 -1.8224350E-01 -8.1032872E-03
251      1.2000000E+05 -6.2223528E+06  4.0234432E-03 -1.8216134E-01 -8.0975939E-03
252      2.0000000E+05 -6.2223528E+06  6.6998261E-03 -1.8199721E-01 -8.0862188E-03
253      2.8000000E+05 -6.2223528E+06  9.3673548E-03 -1.8175145E-01 -8.0691849E-03
254      3.6000000E+05 -6.2223528E+06  1.2022525E-02 -1.8142458E-01 -8.0465269E-03
255      4.4000000E+05 -6.2223528E+06  1.4661872E-02 -1.8101728E-01 -8.0182911E-03
256      5.2000000E+05 -6.2223528E+06  1.7281975E-02 -1.8053041E-01 -7.9845352E-03
257      6.0000000E+05 -6.2223528E+06  1.9879475E-02 -1.7996499E-01 -7.9453289E-03
258      6.8000000E+05 -6.2223528E+06  2.2451077E-02 -1.7932218E-01 -7.9007530E-03
259      7.6000000E+05 -6.2223528E+06  2.4993568E-02 -1.7860332E-01 -7.8508994E-03
260      8.4000000E+05 -6.2223528E+06  2.7503815E-02 -1.7780987E-01 -7.7958705E-03
261      9.2000000E+05 -6.2223528E+06  2.9978783E-02 -1.7694346E-01 -7.7357791E-03
262      1.0000000E+06 -6.2223528E+06  3.2415538E-02 -1.7600583E-01 -7.6707471E-03
263      1.0800000E+06 -6.2223528E+06  3.4811256E-02 -1.7499886E-01 -7.6009055E-03
264      1.1600000E+06 -6.2223528E+06  3.7163229E-02 -1.7392453E-01 -7.5263934E-03
265      1.2400000E+06 -6.2223528E+06  3.9468872E-02 -1.7278496E-01 -7.4473576E-03
266      1.3200000E+06 -6.2223528E+06  4.1725727E-02 -1.7158234E-01 -7.3639517E-03
267      1.4000000E+06 -6.2223528E+06  4.3931470E-02 -1.7031898E-01 -7.2763356E-03
268      1.4800000E+06 -6.2223528E+06  4.6083913E-02 -1.6899725E-01 -7.1846748E-03
269      1.5600000E+06 -6.2223528E+06  4.8181009E-02 -1.6761961E-01 -7.0891399E-03
270      1.6400000E+06 -6.2223528E+06  5.0220854E-02 -1.6618859E-01 -6.9899058E-03
271      1.7200000E+06 -6.2223528E+06  5.2201689E-02 -1.6470675E-01 -6.8871509E-03
272      1.8000000E+06 -6.2223528E+06  5.4121903E-02 -1.6317672E-01 -6.7810569E-03
273      1.8800000E+06 -6.2223528E+06  5.5980032E-02 -1.6160116E-01 -6.6718076E-03
274      1.9600000E+06 -6.2223528E+06  5.7774759E-02 -1.5998275E-01 -6.5595888E-03
275      2.0400000E+06 -6.2223528E+06  5.9504915E-02 -1.5832420E-01 -6.4445877E-03
276      2.1200000E+06 -6.2223528E+06  6.1169477E-02 -1.5662821E-01 -6.3269927E-03
277      2.2000000E+06 -6.2223528E+06  6.2767565E-02 -1.5489751E-01 -6.2069946E-03
278      2.2800000E+06 -6.2223528E+06  6.4298445E-02 -1.5313478E-01 -6.0847838E-03
279      2.3600000E+06 -6.2223528E+06  6.5761517E-02 -1.5134272E-01 -5.9605572E-03
280      2.4400000E+06 -6.2223528E+06  6.7156320E-02 -1.4952398E-01 -5.8344993E-03
281      2.5200000E+06 -6.2223528E+06  6.8482526E-02 -1.4768121E-01 -5.7068230E-03
